time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
1151048,-0.000576,-0.006014,0.087131,0.014712857,0.101755,0.930868163,-0.566183,-0.192375,0.280209,1016.550781
1151148,0.017043,-0.001771,0.087762,0.018559694,0.101001837,0.936487143,-0.567652,-0.193774,0.278633,1016.550781
1151248,0.043493,0.008423,0.087524,0.022083878,0.097358163,0.946205918,-0.56919,-0.191878,0.281234,1016.550781
1151348,0.069059,0.009271,0.090523,0.026096224,0.095600918,0.957980714,-0.570162,-0.188824,0.280386,1016.550781
1151448,0.101121,0.023981,0.096488,0.027268776,0.095697857,0.974954898,-0.569677,-0.190849,0.280784,1016.549011
1151548,0.118958,0.03976,0.099516,0.033446531,0.104873367,0.980605408,-0.570653,-0.189789,0.279835,1016.549011
1151648,0.10492,0.047162,0.107254,0.043661224,0.097817653,0.987842143,-0.572147,-0.189765,0.279835,1016.549011
1151748,0.101414,0.076592,0.11585,0.060383469,0.092691429,0.991239082,-0.57311,-0.186687,0.278487,1016.549011
1151848,0.088342,0.116853,0.126701,0.065961735,0.091908061,0.991154184,-0.574161,-0.186318,0.281512,1016.550781
1151948,0.077791,0.135972,0.142623,0.060591837,0.090710612,0.981775204,-0.575113,-0.187178,0.278961,1016.550781
1152048,0.086436,0.14406,0.152099,0.059892653,0.089740918,0.977475714,-0.576588,-0.18165,0.27874,1016.550781
1152148,0.100954,0.162802,0.164336,0.059748469,0.090373469,0.974233367,-0.577045,-0.184511,0.276089,1016.550781
1152248,0.113371,0.163245,0.178397,0.049869388,0.088416327,0.965390408,-0.578563,-0.182567,0.277689,1016.550781
1152348,0.117847,0.152021,0.186252,0.051123878,0.081548571,0.962474796,-0.579529,-0.180984,0.276266,1016.550781
1152448,0.122689,0.137841,0.192516,0.056399694,0.073913469,0.953728776,-0.583011,-0.177939,0.276417,1016.550781
1152548,0.120711,0.117379,0.195483,0.056632755,0.066082245,0.941919286,-0.584477,-0.177843,0.274917,1016.550781
1152648,0.109364,0.10073,0.200716,0.062901633,0.061785918,0.936933367,-0.58594,-0.175754,0.273519,1016.550781
1152748,0.103826,0.097247,0.204169,0.070358673,0.064537653,0.933112143,-0.588466,-0.174815,0.275568,1016.550781
1152848,0.089685,0.100902,0.213448,0.076302959,0.068773878,0.943948265,-0.586936,-0.17524,0.273544,1016.550781
1152948,0.053801,0.114788,0.232224,0.08663449,0.076400306,0.962913571,-0.589913,-0.174172,0.273094,1016.550781
1153048,0.009756,0.132854,0.253245,0.09965449,0.078426837,0.984265918,-0.591378,-0.17308,0.271645,1016.550781
1153148,-0.022714,0.157691,0.271322,0.116213878,0.076229898,1.006407449,-0.592385,-0.168628,0.272873,1016.550781
1153248,-0.032746,0.193722,0.28139,0.132845612,0.078781633,1.03414551,-0.595811,-0.170895,0.269246,1016.550781
1153348,-0.026355,0.228887,0.284284,0.137360408,0.07313398,1.066255612,-0.595777,-0.167336,0.267925,1016.550781
1153448,0.005337,0.268367,0.288471,0.135002245,0.060782143,1.106362551,-0.596293,-0.167376,0.268924,1016.549011
1153548,0.063281,0.293131,0.290373,0.135987041,0.036759796,1.153143265,-0.599732,-0.166203,0.266475,1016.549011
1153648,0.1043,0.332312,0.290594,0.123977449,0.009844184,1.21113,-0.601673,-0.163561,0.264102,1016.549011
1153748,0.140362,0.352335,0.290432,0.115847449,-0.016988673,1.265603673,-0.60117,-0.160579,0.264255,1016.549011
1153848,0.155215,0.363711,0.28917,0.104072245,-0.015721224,1.308127347,-0.60161,-0.15943,0.261307,1016.550781
1153948,0.157686,0.373832,0.287445,0.086081122,0.010456633,1.341795612,-0.604058,-0.156305,0.259459,1016.550781
1154048,0.132935,0.388275,0.292244,0.047753878,0.055841122,1.371535408,-0.608018,-0.152706,0.258636,1016.550781
1154148,0.084439,0.387094,0.292703,-0.004753571,0.099386939,1.395118571,-0.611468,-0.147098,0.257415,1016.550781
1154248,0.032095,0.325393,0.289119,-0.076086735,0.130890204,1.373516531,-0.612921,-0.144985,0.255517,1016.550781
1154348,-0.03066,0.202697,0.278415,-0.13606949,0.135549796,1.311790714,-0.615385,-0.140413,0.254745,1016.550781
1154448,-0.080942,0.075137,0.25495,-0.153524694,0.103754694,1.240348673,-0.612865,-0.139384,0.253297,1016.550781
1154548,-0.106706,-0.034348,0.232077,-0.150706122,0.062600408,1.178095918,-0.614803,-0.134748,0.251026,1016.550781
1154648,-0.116374,-0.138406,0.209616,-0.14891551,0.016863163,1.108975102,-0.614817,-0.132305,0.252153,1016.550781
1154748,-0.104703,-0.23343,0.203919,-0.149756224,-0.033648469,1.046740816,-0.613825,-0.129355,0.252805,1016.550781
1154848,-0.079985,-0.322062,0.206279,-0.148564082,-0.078540816,0.987052551,-0.612354,-0.12696,0.254432,1016.550781
1154948,-0.015594,-0.386446,0.198336,-0.130785612,-0.112724796,0.926483367,-0.614374,-0.126503,0.255957,1016.550781
1155048,0.078041,-0.410136,0.179466,-0.116646429,-0.15413949,0.871359082,-0.611409,-0.124629,0.257559,1016.550781
1155148,0.185041,-0.397557,0.15484,-0.113070102,-0.196452449,0.819243469,-0.610933,-0.121222,0.259236,1016.550781
1155248,0.289296,-0.346887,0.127198,-0.105472347,-0.221353061,0.774595918,-0.611012,-0.118948,0.263861,1016.550781
1155348,0.387247,-0.246177,0.103912,-0.106468367,-0.218822857,0.742548367,-0.610512,-0.117959,0.263912,1016.550781
1155448,0.468245,-0.123222,0.066021,-0.126077653,-0.186495816,0.727766837,-0.610043,-0.118537,0.265386,1016.549011
1155548,0.518097,-0.022608,0.032865,-0.160080204,-0.160802347,0.736926224,-0.608047,-0.116576,0.265489,1016.549011
1155648,0.543717,0.027549,0.003132,-0.178213367,-0.126940816,0.774936531,-0.612484,-0.116385,0.262988,1016.549011
1155748,0.546709,0.045564,-0.022477,-0.184047143,-0.104557347,0.838185,-0.611542,-0.116047,0.266013,1016.549011
1155848,0.524671,0.037483,-0.032051,-0.18094,-0.095417653,0.911092245,-0.610474,-0.111908,0.262718,1016.550781
