time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z
1104248,-0.105931,0.151063,-0.089139,1.0030233673469386,0.037638061224489795,-0.17216377551020406,-0.5722520000000001,-0.11171199999999999,0.431622
1104348,-0.085735,0.134542,-0.10314000000000001,1.0086680612244898,0.04001142857142857,-0.16179714285714283,-0.567751,-0.112233,0.430598
1104448,-0.058700999999999996,0.12678699999999998,-0.11834000000000001,1.0107444897959184,0.035474183673469384,-0.1492808163265306,-0.567755,-0.114226,0.430496
1104548,-0.034959,0.129353,-0.132819,1.0080421428571429,0.020928265306122445,-0.14549020408163266,-0.569769,-0.11623499999999999,0.43139399999999994
1104648,-0.013865,0.148572,-0.140664,1.0043494897959182,0.005883265306122448,-0.14666806122448978,-0.564754,-0.11771300000000001,0.42932
1104748,-0.001376,0.167831,-0.141078,1.000658163265306,0.003699897959183673,-0.15243489795918366,-0.564298,-0.11535,0.431946
1104848,0.000233,0.177097,-0.13558900000000002,0.9952536734693878,0.007231020408163265,-0.15595142857142857,-0.56276,-0.117246,0.429346
1104948,-0.003428,0.176172,-0.12518800000000002,0.9917746938775509,0.01893602040816326,-0.15649091836734694,-0.561754,-0.11674000000000001,0.42887200000000003
1105048,-0.009226999999999999,0.166576,-0.11308299999999999,0.9900478571428571,0.03202438775510204,-0.1583816326530612,-0.561224,-0.11964100000000001,0.426721
1105148,-0.010033,0.154777,-0.10081,0.9881407142857142,0.04452744897959183,-0.1536766326530612,-0.559279,-0.12029100000000001,0.429195
1105248,-0.0068969999999999995,0.13708900000000002,-0.093554,0.9891688775510205,0.05774428571428571,-0.15055826530612243,-0.560265,-0.119753,0.42872
1105348,-0.0042840000000000005,0.125028,-0.087051,0.9881886734693878,0.05226132653061224,-0.14804367346938774,-0.557769,-0.12225899999999999,0.428094
1105448,-0.004072999999999999,0.125165,-0.083512,0.9917081632653059,0.04718979591836735,-0.12412908163265304,-0.554763,-0.12275699999999999,0.42707
1105548,0.001962,0.132045,-0.080022,0.9899307142857142,0.048213061224489796,-0.12034316326530611,-0.555241,-0.12170399999999999,0.426121
1105648,0.0039049999999999996,0.143958,-0.07606,0.9881941836734693,0.04339091836734694,-0.12240663265306123,-0.552254,-0.12324600000000001,0.426046
1105748,-0.002345,0.152764,-0.070931,0.9828013265306123,0.042514285714285706,-0.12879040816326529,-0.553164,-0.121519,0.42162299999999997
1105848,-0.010543,0.150503,-0.060105,0.9786073469387756,0.04755969387755102,-0.13329132653061224,-0.553215,-0.12363199999999999,0.424021
1105948,-0.018539,0.143327,-0.050674000000000004,0.9700110204081631,0.05547581632653061,-0.12710979591836735,-0.5536770000000001,-0.124525,0.421971
1106048,-0.023744,0.125141,-0.041404,0.9675101020408163,0.06284632653061223,-0.12563224489795918,-0.55073,-0.122201,0.424598
1106148,-0.034235,0.10455199999999999,-0.03385,0.9742046938775508,0.06955010204081631,-0.12021714285714286,-0.548752,-0.124748,0.424971
1106248,-0.035337,0.08745800000000001,-0.022305000000000002,0.9830405102040816,0.08092989795918366,-0.11339765306122448,-0.5486979999999999,-0.12609800000000002,0.421896
1106348,-0.045906999999999996,0.07309700000000001,-0.018956,0.985778469387755,0.06939908163265306,-0.10857377551020407,-0.548175,-0.127529,0.420321
1106448,-0.06131,0.046439999999999995,-0.017334,0.987624693877551,0.06979673469387754,-0.11249448979591833,-0.549225,-0.126163,0.42339499999999997
1106548,-0.072233,0.018049000000000003,-0.012029,0.9813530612244897,0.06881979591836734,-0.10982489795918367,-0.5467310000000001,-0.124707,0.423472
1106648,-0.078388,-0.00717,-0.0076230000000000004,0.9752085714285713,0.06386183673469388,-0.10461551020408162,-0.54574,-0.12721400000000002,0.423346
1106748,-0.08092,-0.028569999999999998,-0.004571,0.9644070408163264,0.05679959183673469,-0.10037775510204082,-0.544226,-0.13214800000000002,0.42159300000000005
1106848,-0.0836,-0.042693,0.0014880000000000002,0.9596026530612245,0.05117469387755101,-0.10124316326530612,-0.544242,-0.13070199999999998,0.42266800000000004
1106948,-0.09451,-0.050654000000000005,0.00838,0.9593535714285714,0.04312510204081632,-0.09931897959183673,-0.544746,-0.128725,0.42327
1107048,-0.110723,-0.053763,0.017366,0.9658260204081631,0.0351484693877551,-0.10107785714285714,-0.545705,-0.134069,0.420491
1107148,-0.129922,-0.054893,0.027674,0.9708380612244897,0.033557346938775504,-0.10111520408163265,-0.546689,-0.132535,0.420067
1107248,-0.14828,-0.05901699999999999,0.039664,0.9748170408163265,0.03819795918367347,-0.09759795918367348,-0.545183,-0.135998,0.41889
1107348,-0.17160699999999998,-0.061149,0.047451,0.9795121428571427,0.046428979591836735,-0.09457357142857141,-0.5437529999999999,-0.135692,0.422414
1107448,-0.189024,-0.060283,0.050852999999999995,0.9844694897959182,0.0556473469387755,-0.09677561224489796,-0.546253,-0.136175,0.422888
1107548,-0.208419,-0.056874,0.055986,0.9893071428571429,0.06292663265306123,-0.10412602040816325,-0.541732,-0.14060999999999998,0.420162
1107648,-0.22103699999999998,-0.06134,0.058115,0.9856828571428571,0.06733724489795917,-0.1188373469387755,-0.5446989999999999,-0.139019,0.41923699999999997
1107748,-0.22768200000000002,-0.073436,0.057958,0.9797580612244896,0.07310591836734694,-0.1258177551020408,-0.545763,-0.145625,0.42190600000000006
1107848,-0.22886399999999998,-0.09965,0.052108,0.9740679591836734,0.07575295918367346,-0.12350836734693878,-0.545177,-0.142925,0.41753500000000004
1107948,-0.21575100000000003,-0.105652,0.046801,0.9790023469387754,0.07584285714285714,-0.12884683673469388,-0.546729,-0.14454,0.42045699999999997
1108048,-0.210129,-0.106302,0.037513,0.9815897959183674,0.07736979591836735,-0.132045,-0.545215,-0.143519,0.419508
1108148,-0.228221,-0.131889,0.028711,0.9799881632653059,0.06953724489795918,-0.14063602040816325,-0.544237,-0.14904,0.419729
1108248,-0.254355,-0.141933,0.020733,0.9866038775510203,0.057770102040816326,-0.1385562244897959,-0.545277,-0.147152,0.422329
1108348,-0.27369099999999996,-0.131367,0.02232,0.9957411224489796,0.04954275510204081,-0.13116306122448979,-0.5447350000000001,-0.149032,0.419729
1108448,-0.301114,-0.119941,0.024336,0.9951896938775509,0.044154795918367344,-0.1389385714285714,-0.546729,-0.149498,0.419703
1108548,-0.315173,-0.12151300000000001,0.027498,0.9919812244897958,0.039785102040816325,-0.13759918367346938,-0.541729,-0.15498599999999998,0.417926
1108648,-0.321317,-0.10604300000000001,0.032437,0.9937404081632653,0.03884142857142857,-0.14030071428571428,-0.540743,-0.155524,0.4184
1108748,-0.321656,-0.091487,0.03721,0.9868255102040816,0.036099591836734696,-0.15442397959183674,-0.540251,-0.159019,0.41822299999999996
1108848,-0.320542,-0.088495,0.039267,0.9840653061224488,0.03203469387755102,-0.15890877551020405,-0.543208,-0.161865,0.41607
1108948,-0.318421,-0.07438600000000001,0.038669,0.9879251020408163,0.027285510204081632,-0.14842999999999998,-0.53773,-0.16245,0.416046
1109048,-0.313461,-0.066291,0.037256,0.9991120408163264,0.021613979591836734,-0.1402788775510204,-0.5402100000000001,-0.166847,0.414817
1109148,-0.305122,-0.057651999999999995,0.034628,1.006913163265306,0.016461836734693876,-0.13320112244897955,-0.539639,-0.167658,0.41076899999999994
1109248,-0.291367,-0.05360499999999999,0.031645,1.0175859183673468,0.013912142857142857,-0.12316030612244898,-0.540625,-0.16712,0.41029399999999994
1109348,-0.2684,-0.042714,0.027399,1.021850612244898,0.013058265306122448,-0.110319693877551,-0.538646,-0.169169,0.410692
1109448,-0.237436,-0.013812999999999999,0.025901,1.02656693877551,0.008661938775510204,-0.10728448979591836,-0.536632,-0.17311400000000002,0.40899
1109548,-0.20607199999999998,0.019135,0.026688999999999997,1.0273916326530612,0.00781408163265306,-0.10679336734693877,-0.537633,-0.17558900000000002,0.40886300000000003
1109648,-0.173007,0.055647,0.028498000000000002,1.0231635714285714,0.0031871428571428567,-0.10518173469387754,-0.537519,-0.173806,0.402942
1109748,-0.1477,0.080387,0.033194,1.0158144897959185,0.00423,-0.11262142857142857,-0.5360560000000001,-0.175894,0.40434000000000003
1109848,-0.123322,0.09579299999999999,0.041806,1.0070604081632653,0.0050716326530612236,-0.11387081632653061,-0.53604,-0.177341,0.403264
1109948,-0.097222,0.100006,0.050488,0.9989226530612243,0.005885102040816327,-0.11552959183673468,-0.534518,-0.177791,0.40174
1110048,-0.074681,0.094158,0.064496,0.9961495918367347,0.0067994897959183665,-0.11305336734693877,-0.535514,-0.177775,0.401739
1110148,-0.06334,0.088227,0.076046,0.9968118367346938,0.0034707142857142857,-0.1085304081632653,-0.535014,-0.18174500000000002,0.401037
1110248,-0.049995,0.085825,0.08972000000000001,0.9968188775510203,-0.0016339795918367346,-0.098664693877551,-0.53742,-0.18099,0.396563
1110348,-0.035427999999999994,0.09079,0.10336,1.000256632653061,-0.0028987755102040814,-0.07787663265306122,-0.536918,-0.179005,0.396665
1110448,-0.019517,0.10445,0.115212,1.001604693877551,-0.0031364285714285713,-0.07328908163265306,-0.5353720000000001,-0.180877,0.393565
1110548,-0.003307,0.12213399999999999,0.12031800000000001,0.9978145918367346,-0.000760204081632653,-0.0736069387755102,-0.534859,-0.177872,0.39321799999999996
1110648,0.011492,0.131715,0.123473,0.9923217346938774,0.007869591836734692,-0.07193877551020407,-0.534852,-0.179343,0.39264099999999996
1110748,0.024562,0.13877899999999999,0.12598900000000002,0.9925555102040815,0.013466020408163264,-0.07207448979591836,-0.537333,-0.179279,0.39214099999999996
1110848,0.034443,0.149227,0.133206,0.9995339795918368,0.023242142857142857,-0.07205265306122448,-0.535279,-0.181135,0.38854099999999997
1110948,0.043976,0.154324,0.137326,1.0026388775510202,0.028257653061224484,-0.07943683673469389,-0.537234,-0.180509,0.386567
1111048,0.050404000000000004,0.151573,0.14319,1.0037397959183674,0.03256479591836735,-0.08784142857142856,-0.535706,-0.177471,0.38522
1111148,0.054367,0.14424800000000002,0.14799,1.002207857142857,0.02885877551020408,-0.08936,-0.535719,-0.179488,0.385619
1111248,0.06404800000000001,0.131293,0.149789,0.9969332653061225,0.027332040816326526,-0.0946069387755102,-0.5352180000000001,-0.178001,0.38569499999999995
1111348,0.075643,0.119332,0.151222,0.9950649999999998,0.023821020408163265,-0.09329653061224488,-0.5366489999999999,-0.178805,0.38214499999999996
1111448,0.08240499999999999,0.11317,0.151619,0.9935525510204081,0.023333469387755098,-0.0918719387755102,-0.53613,-0.177768,0.381196
1111548,0.09364299999999999,0.12083699999999999,0.151072,0.9948901020408162,0.022136632653061223,-0.09076214285714286,-0.538114,-0.177713,0.380696
1111648,0.106748,0.14061099999999999,0.15625799999999998,0.9949621428571428,0.019149591836734692,-0.09274193877551018,-0.5391,-0.177175,0.38022100000000003
1111748,0.130693,0.16199000000000002,0.162115,1.003980306122449,0.009799183673469387,-0.10429122448979591,-0.538559,-0.174096,0.378375
1111848,0.15683699999999998,0.174811,0.16678800000000002,1.0164207142857142,-0.004211938775510204,-0.11390071428571429,-0.538513,-0.174474,0.37585
1111948,0.181514,0.17258800000000002,0.172413,1.0318642857142857,-0.017419795918367346,-0.12775836734693877,-0.5394939999999999,-0.175905,0.374774
1112048,0.19602999999999998,0.153482,0.181566,1.0417302040816325,-0.023960510204081634,-0.13359724489795918,-0.543458,-0.174797,0.373824
1112148,0.201327,0.12229100000000001,0.1889,1.043769387755102,-0.029077244897959185,-0.1342538775510204,-0.540428,-0.172257,0.37195300000000003
1112248,0.19936099999999998,0.087769,0.198653,1.04015193877551,-0.035564489795918364,-0.13345877551020408,-0.5419109999999999,-0.171213,0.371503
1112348,0.190864,0.068521,0.20496199999999998,1.0393463265306122,-0.04088285714285714,-0.132285,-0.541397,-0.167709,0.371181
1112448,0.178452,0.063653,0.21693099999999998,1.0293055102040816,-0.0426508163265306,-0.13157418367346937,-0.544384,-0.166665,0.371231
1112548,0.162768,0.075739,0.22697399999999998,1.0128216326530612,-0.04342265306122449,-0.12918908163265305,-0.545836,-0.163556,0.369384
1112648,0.1423,0.09098099999999999,0.24195100000000003,0.993664387755102,-0.043385714285714284,-0.12271744897959183,-0.54528,-0.161925,0.366462
1112748,0.149766,0.117968,0.24794699999999997,0.980943163265306,-0.035905408163265304,-0.1263658163265306,-0.545265,-0.158911,0.366114
1112848,0.159519,0.138696,0.2432,0.9596586734693877,-0.027628571428571426,-0.11956612244897959,-0.54572,-0.155319,0.364293
1112948,0.157228,0.145314,0.23202199999999998,0.9530088775510204,-0.027441020408163264,-0.11318020408163265,-0.546734,-0.154854,0.365317
1113048,0.162991,0.17266600000000001,0.214049,0.9671598979591836,-0.030635,-0.11226602040816325,-0.5481600000000001,-0.153167,0.361894
1113148,0.178868,0.20957800000000001,0.196367,0.984283469387755,-0.0283184693877551,-0.1131361224489796,-0.548112,-0.15205,0.359446
1113248,0.194071,0.220611,0.178488,0.9890556122448979,-0.029103469387755095,-0.130165,-0.549132,-0.149615,0.361072
1113348,0.215943,0.1924,0.163046,0.9933630612244898,-0.03349979591836734,-0.14345357142857143,-0.550593,-0.14653,0.359725
1113448,0.23869899999999997,0.166761,0.154332,1.0065666326530611,-0.04247642857142856,-0.15755153061224486,-0.549546,-0.144432,0.35732800000000003
1113548,0.266924,0.139281,0.146449,1.0125576530612244,-0.05666397959183673,-0.17544979591836737,-0.550024,-0.14338,0.356379
1113648,0.28999400000000003,0.101538,0.14461300000000002,1.0040507142857142,-0.07255510204081632,-0.19217969387755102,-0.548458,-0.139747,0.353059
1113748,0.30663,0.055975,0.146096,0.9893524489795917,-0.08567887755102041,-0.18863744897959184,-0.549459,-0.136766,0.35370999999999997
1113848,0.313627,0.014667,0.148541,0.9799862244897958,-0.09702908163265306,-0.173360306122449,-0.549497,-0.132402,0.35643800000000003
1113948,0.31671,-0.021089,0.148583,0.973879387755102,-0.1044342857142857,-0.16000418367346939,-0.5464760000000001,-0.129886,0.355067
1114048,0.319496,-0.044591000000000006,0.148361,0.9684367346938776,-0.10968173469387754,-0.14502693877551018,-0.548927,-0.12825599999999998,0.353143
1114148,0.324637,-0.047623,0.14081400000000002,0.962271632653061,-0.10591826530612243,-0.13465397959183673,-0.546446,-0.12832000000000002,0.353643
1114248,0.33994800000000003,-0.040059,0.128875,0.9526411224489796,-0.09731724489795918,-0.13435336734693876,-0.546977,-0.126415,0.355744
1114348,0.36454699999999995,-0.030493,0.10987999999999999,0.9334493877551019,-0.09020193877551021,-0.14041224489795917,-0.5494359999999999,-0.12381199999999999,0.354371
1114448,0.398366,-0.016453,0.090119,0.920499387755102,-0.08175397959183674,-0.14688551020408164,-0.545936,-0.12185,0.35397399999999996
1114548,0.427584,0.0022370000000000003,0.065108,0.9188161224489796,-0.07976928571428571,-0.1507208163265306,-0.548457,-0.117921,0.35617600000000005
1114648,0.44998299999999997,0.013604,0.042593,0.9262280612244898,-0.08200244897959183,-0.15485857142857143,-0.549899,-0.11478800000000002,0.35382800000000003
1114748,0.462954,0.011544,0.025469,0.9316847959183673,-0.09159632653061224,-0.1539722448979592,-0.5459689999999999,-0.113999,0.356879
1114848,0.47051499999999996,-0.004128,0.01438,0.9363525510204083,-0.10132,-0.1473030612244898,-0.547383,-0.110794,0.353033
1114948,0.465501,-0.024842,0.006208,0.949458163265306,-0.10506122448979592,-0.14072091836734693,-0.550411,-0.11183900000000001,0.35498
1115048,0.463283,-0.036627,-0.0018149999999999998,0.9674944897959183,-0.11140010204081631,-0.13933367346938777,-0.545929,-0.10745,0.35570999999999997
1115148,0.471164,-0.039586,-0.00586,0.9873135714285713,-0.11319091836734692,-0.1288631632653061,-0.547434,-0.108447,0.356159
1115248,0.47547700000000004,-0.025192,-0.011492,1.0107777551020407,-0.11233897959183672,-0.13051285714285712,-0.548942,-0.10548199999999999,0.35731
1115348,0.470688,-0.004468,-0.017196,1.0276418367346936,-0.11331142857142856,-0.13607061224489794,-0.549967,-0.10057999999999999,0.359563
1115448,0.45023599999999997,-0.000825,-0.020786000000000002,1.0370173469387753,-0.10412724489795916,-0.13299867346938776,-0.550924,-0.099472,0.357614
1115548,0.42256099999999996,-0.002875,-0.023875999999999998,1.0497186734693877,-0.09253561224489795,-0.13027551020408162,-0.549934,-0.097518,0.358216
1115648,0.400179,-0.011487,-0.030075,1.056438775510204,-0.08142857142857143,-0.11830979591836735,-0.5489390000000001,-0.093572,0.35891999999999996
1115748,0.375396,-0.021228,-0.030958,1.0502597959183675,-0.06795571428571427,-0.11205224489795917,-0.548437,-0.091089,0.359047
1115848,0.355525,-0.038277,-0.037218,1.0358775510204081,-0.059042346938775504,-0.11177602040816326,-0.546941,-0.090117,0.35909800000000003
1115948,0.343572,-0.057522000000000004,-0.040148,1.0168026530612246,-0.0552784693877551,-0.11155418367346936,-0.546443,-0.090124,0.35909800000000003
1116048,0.33555300000000005,-0.080584,-0.044902,1.0007693877551018,-0.056164795918367344,-0.11286561224489794,-0.545963,-0.08472400000000001,0.360877
1116148,0.335253,-0.093645,-0.047764,0.9876749999999999,-0.0632577551020408,-0.11061520408163265,-0.5450109999999999,-0.083864,0.363427
1116248,0.335541,-0.101501,-0.050622,0.973911224489796,-0.07316142857142857,-0.11004336734693876,-0.544549,-0.082972,0.365478
1116348,0.329777,-0.11121500000000001,-0.052582000000000004,0.9619737755102039,-0.0808334693877551,-0.10781091836734692,-0.542025,-0.079949,0.364131
1116448,0.318358,-0.112704,-0.050581,0.9577459183673469,-0.08758214285714284,-0.10607561224489796,-0.540592,-0.078149,0.367732
1116548,0.311869,-0.108831,-0.046712000000000004,0.9524567346938775,-0.09519336734693877,-0.10926142857142856,-0.540508,-0.077434,0.363259
1116648,0.301585,-0.110649,-0.041833999999999996,0.9475985714285714,-0.09759989795918367,-0.11697285714285713,-0.5370520000000001,-0.074098,0.365438
1116748,0.29067,-0.110669,-0.036098000000000005,0.9469815306122449,-0.09251897959183673,-0.12274999999999998,-0.5390739999999999,-0.07513500000000001,0.366885
1116848,0.27815300000000004,-0.096045,-0.02961,0.9585352040816325,-0.09149775510204082,-0.12703010204081633,-0.535608,-0.071277,0.368589
1116948,0.26356799999999997,-0.075031,-0.024179,0.9690047959183673,-0.09033744897959183,-0.13149459183673468,-0.538071,-0.071663,0.367064
1117048,0.248534,-0.06415499999999999,-0.01823,0.9758981632653061,-0.08969714285714284,-0.1417426530612245,-0.5345979999999999,-0.068777,0.368217
1117148,0.236713,-0.066505,-0.01439,0.9750780612244896,-0.08899673469387755,-0.14501816326530612,-0.537071,-0.069188,0.367191
1117248,0.22676300000000002,-0.07116900000000001,-0.012497,0.9805602040816325,-0.09108673469387756,-0.14102765306122447,-0.5341359999999999,-0.068383,0.370241
1117348,0.212335,-0.072785,-0.009481,0.9879780612244897,-0.0954954081632653,-0.1378585714285714,-0.531663,-0.067973,0.371267
1117448,0.198899,-0.072032,-0.007304000000000001,0.9933792857142857,-0.1004219387755102,-0.13603673469387756,-0.531632,-0.06590700000000001,0.369869
1117548,0.202803,-0.05823,-0.00817,0.9946491836734693,-0.09733214285714284,-0.1442007142857143,-0.531671,-0.067,0.371818
1117648,0.197702,-0.053488,-0.012676999999999999,0.990852857142857,-0.09361520408163265,-0.14555979591836735,-0.532664,-0.06548999999999999,0.371894
1117748,0.177798,-0.059678999999999996,-0.015153999999999999,0.9931285714285715,-0.0930930612244898,-0.14738602040816326,-0.531637,-0.063441,0.370496
1117848,0.161557,-0.043898,-0.018781,0.9992005102040814,-0.0923888775510204,-0.14018948979591833,-0.531636,-0.062942,0.37052199999999996
1117948,0.145449,-0.026511,-0.017391999999999998,0.9967968367346938,-0.08906724489795918,-0.13794265306122447,-0.530714,-0.063151,0.37451999999999996
1118048,0.129654,-0.030151999999999998,-0.013800999999999999,0.987183469387755,-0.08126571428571427,-0.1393551020408163,-0.5306960000000001,-0.063601,0.37349499999999997
1118148,0.13047999999999998,-0.039076,-0.011197,0.9887851020408163,-0.07787714285714285,-0.1251369387755102,-0.531223,-0.063665,0.37499499999999997
1118248,0.134479,-0.020485,-0.010931,0.996148469387755,-0.07865857142857142,-0.12153744897959184,-0.528733,-0.064701,0.374945
1118348,0.136712,0.008229,-0.010140999999999999,1.0033070408163265,-0.0857169387755102,-0.12236520408163265,-0.528241,-0.06274,0.375546
1118448,0.140266,0.030818,-0.008105,1.0015417346938775,-0.08779785714285714,-0.11878540816326529,-0.529198,-0.06113300000000001,0.373623
1118548,0.132512,0.058554999999999996,-0.006893000000000001,1.0020711224489796,-0.08496714285714285,-0.10712112244897959,-0.530672,-0.060065,0.372674
1118648,0.120495,0.073561,-0.005814,1.0047313265306121,-0.08721163265306121,-0.09922051020408162,-0.52922,-0.058216,0.375275
1118748,0.099287,0.07444500000000001,-0.004711,1.004782244897959,-0.08600765306122449,-0.09393377551020407,-0.5306890000000001,-0.059614999999999994,0.373698
1118848,0.083691,0.070449,-0.0035310000000000003,1.0045652040816326,-0.08450673469387754,-0.08887602040816325,-0.530676,-0.057598,0.3733
1118948,0.070138,0.076735,-0.003739,0.9996689795918366,-0.08372622448979591,-0.08916561224489794,-0.5297149999999999,-0.056215999999999995,0.37537600000000004
1119048,0.053403,0.088245,-0.005887,0.9941561224489796,-0.08232928571428572,-0.09595418367346939,-0.530198,-0.058151999999999995,0.374275
1119148,0.037318000000000004,0.09110800000000001,-0.006623,0.9854672448979591,-0.08214285714285714,-0.10174673469387754,-0.528729,-0.057252,0.375825
1119248,0.024939,0.092279,-0.010313,0.9795291836734694,-0.07926255102040815,-0.10638438775510203,-0.529207,-0.055701,0.374902
1119348,0.012417000000000001,0.090175,-0.012643999999999999,0.9764007142857143,-0.07649969387755103,-0.10496397959183672,-0.530702,-0.056176,0.37487600000000004
1119448,0.002796,0.082926,-0.016723,0.9744841836734692,-0.07833224489795917,-0.09954642857142856,-0.528684,-0.057629999999999994,0.37330100000000005
1119548,-0.008367,0.073696,-0.019530000000000002,0.9805603061224489,-0.07882795918367347,-0.09131459183673468,-0.530722,-0.05722000000000001,0.375825
1119648,-0.013947,0.065305,-0.021383000000000003,0.9900631632653061,-0.08288234693877551,-0.08325612244897959,-0.529193,-0.053186000000000004,0.374529
1119748,-0.01728,0.056366999999999993,-0.02229,0.996899693877551,-0.0883634693877551,-0.09144908163265306,-0.528183,-0.056143,0.373377
1119848,-0.005268999999999999,0.040041,-0.024007,0.9915594897959183,-0.09767959183673469,-0.11009938775510202,-0.528157,-0.05706699999999999,0.371827
1119948,0.012506999999999999,-0.0012929999999999999,-0.021003,0.980244081632653,-0.10054448979591837,-0.11817295918367347,-0.527666,-0.055603999999999994,0.37240300000000004
1120048,0.019247999999999998,-0.03937,-0.018759,0.971776224489796,-0.10961897959183672,-0.11854948979591837,-0.528165,-0.056095000000000006,0.37237800000000004
1120148,0.025248,-0.071039,-0.018526,0.9680632653061223,-0.11416234693877551,-0.1228066326530612,-0.5262220000000001,-0.05824,0.374776
1120248,0.032344,-0.102631,-0.014797999999999999,0.9655806122448979,-0.11318632653061224,-0.12345071428571427,-0.526238,-0.056792999999999996,0.375852
1120348,0.043797,-0.12468900000000001,-0.011473,0.9616140816326528,-0.10331693877551018,-0.11982142857142856,-0.525696,-0.058175,0.373276
1120448,0.055930999999999995,-0.137228,-0.010637,0.9639665306122449,-0.09877091836734692,-0.11167244897959183,-0.523293,-0.060424,0.37767399999999995
1120548,0.06915199999999999,-0.136271,-0.016987000000000002,0.9681725510204081,-0.08953448979591835,-0.10571602040816326,-0.524257,-0.05784500000000001,0.376301
1120648,0.084869,-0.131413,-0.024429,0.9745018367346937,-0.08361214285714284,-0.10949826530612244,-0.522827,-0.057539,0.379826
1120748,0.095304,-0.130076,-0.034154000000000004,0.9822409183673468,-0.08245602040816326,-0.11442979591836734,-0.52084,-0.06056,0.37967399999999996
1120848,0.099432,-0.128224,-0.045137000000000004,0.984243163265306,-0.08296030612244897,-0.1176477551020408,-0.521301,-0.060953999999999994,0.37764899999999996
1120948,0.098686,-0.129118,-0.055047000000000006,0.985855612244898,-0.08754826530612245,-0.121275,-0.522335,-0.061035,0.379648
1121048,0.095315,-0.132088,-0.05884299999999999,0.9874510204081631,-0.09598326530612245,-0.12186285714285713,-0.5218659999999999,-0.061613,0.38112199999999996
1121148,0.09177300000000001,-0.133252,-0.06026,0.986247244897959,-0.10265448979591836,-0.1205788775510204,-0.520416,-0.060761,0.38367199999999996
1121248,0.089892,-0.13259300000000002,-0.05664299999999999,0.987843775510204,-0.1041865306122449,-0.11814714285714285,-0.519938,-0.061813,0.384621
1121348,0.092075,-0.131955,-0.053917999999999994,0.9860212244897958,-0.10255551020408163,-0.11728846938775508,-0.517939,-0.063316,0.384046
1121448,0.08835599999999999,-0.12490599999999999,-0.058181,0.9932233673469387,-0.09629020408163265,-0.11232908163265305,-0.517945,-0.061347000000000006,0.38464699999999996
1121548,0.08093099999999999,-0.115378,-0.060632000000000005,0.9988104081632653,-0.09297285714285713,-0.10812918367346938,-0.51799,-0.060471000000000004,0.38719699999999996
1121648,0.07246699999999999,-0.09805599999999999,-0.062704,1.004585918367347,-0.08381448979591835,-0.1009427551020408,-0.517544,-0.064087,0.389518
1121748,0.06940700000000001,-0.082771,-0.071565,1.0073948979591836,-0.07889469387755102,-0.1015373469387755,-0.5180130000000001,-0.06301,0.38806999999999997
1121848,0.065738,-0.064821,-0.07964700000000001,1.0091435714285713,-0.07383122448979591,-0.10306724489795918,-0.516571,-0.061185,0.391171
1121948,0.06126,-0.045627999999999995,-0.087667,1.009236632653061,-0.07473061224489795,-0.10515224489795917,-0.517039,-0.060109,0.38972199999999996
1122048,0.05185,-0.034564,-0.09474400000000001,1.005995,-0.07851183673469388,-0.11046275510204082,-0.515594,-0.061748000000000004,0.39214499999999997
1122148,0.036993,-0.026681,-0.099885,1.003588469387755,-0.08095408163265305,-0.11202295918367347,-0.518572,-0.06068,0.39169499999999996
1122248,0.023761,-0.020296,-0.100898,1.003192857142857,-0.08426112244897958,-0.11016938775510204,-0.515621,-0.061321,0.39366999999999996
1122348,0.020521,-0.002588,-0.094169,1.0023723469387755,-0.08376428571428571,-0.11558326530612245,-0.517096,-0.060752,0.39269499999999996
1122448,0.017766,0.010053,-0.09377200000000001,0.995877244897959,-0.07214265306122447,-0.11855551020408163,-0.517162,-0.06141799999999999,0.396169
1122548,0.008870000000000001,0.010506,-0.089292,0.9925804081632652,-0.06642326530612244,-0.11709785714285713,-0.5176229999999999,-0.061812,0.394144
1122648,-0.01078,0.009747,-0.09439299999999999,0.9932474489795917,-0.0639554081632653,-0.11149112244897956,-0.515139,-0.059883000000000006,0.394746
1122748,-0.030362,0.018854,-0.096923,0.9949808163265306,-0.06609163265306121,-0.10199469387755102,-0.5186189999999999,-0.061298000000000005,0.394169
1122848,-0.046405,0.032388,-0.09601,1.002958469387755,-0.06894775510204082,-0.09618265306122448,-0.5151600000000001,-0.061426,0.395669
1122948,-0.05574199999999999,0.033305,-0.099834,1.0103577551020406,-0.06514612244897959,-0.08869316326530612,-0.516722,-0.063066,0.399091
1123048,-0.06495,0.051288,-0.102754,1.0187845918367344,-0.06108377551020407,-0.10014142857142858,-0.517212,-0.063532,0.398566
1123148,-0.068254,0.068422,-0.10665999999999999,1.021515,-0.060146122448979586,-0.10874040816326529,-0.518706,-0.06350800000000001,0.398566
1123248,-0.074879,0.081307,-0.11171800000000001,1.020288775510204,-0.05353908163265306,-0.11319908163265305,-0.521692,-0.061966,0.39864099999999997
1123348,-0.084534,0.0974,-0.113651,1.0167594897959182,-0.04639806122448979,-0.1117754081632653,-0.5212100000000001,-0.060527,0.399717
1123448,-0.098814,0.10495499999999999,-0.11771600000000002,1.0139172448979592,-0.0415734693877551,-0.11059540816326531,-0.519728,-0.06207000000000001,0.40014099999999997
1123548,-0.115415,0.111325,-0.120834,1.0154901020408162,-0.03531326530612244,-0.10335908163265306,-0.5221939999999999,-0.063951,0.398539
