time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
841977,0.304513,-0.210377,-0.033874,1.031227041,0.090721429,0.066728571,-0.193669,0.162531,0.822311,1016.549011
842077,0.291722,-0.19405,-0.053819,1.043877143,0.110777959,0.080374898,-0.191971,0.167996,0.81207,1016.549011
842177,0.266322,-0.171634,-0.072831,1.057292245,0.130367959,0.083617143,-0.189389,0.177615,0.808555,1016.549011
842277,0.244563,-0.153764,-0.084532,1.056620306,0.146278163,0.080653571,-0.192292,0.178876,0.804106,1016.549011
842377,0.235888,-0.155184,-0.097798,1.040980918,0.153281837,0.069518163,-0.190249,0.186414,0.802489,1016.549011
842477,0.244905,-0.175406,-0.113789,1.020316735,0.140160102,0.067891122,-0.1862,0.190979,0.79972,1016.549011
842577,0.263286,-0.203468,-0.132556,0.99722051,0.119308265,0.06715551,-0.184185,0.193487,0.798848,1016.549011
842677,0.278882,-0.22625,-0.152821,0.976868776,0.091600102,0.065297653,-0.181756,0.194774,0.802423,1016.549011
842777,0.278427,-0.230827,-0.162896,0.958843061,0.069257449,0.064663367,-0.177233,0.196294,0.800502,1016.549011
842877,0.275668,-0.217757,-0.162982,0.946518878,0.046286327,0.068263776,-0.174778,0.197154,0.802553,1016.549011
842977,0.263648,-0.195922,-0.150301,0.941154694,0.027554796,0.067099388,-0.168663,0.201382,0.795761,1016.549011
843077,0.250422,-0.176024,-0.127396,0.945585204,0.021546735,0.067969592,-0.164704,0.202742,0.797338,1016.549011
843177,0.229896,-0.1745,-0.095336,0.955467245,0.030154592,0.067852041,-0.165135,0.203915,0.79389,1016.549011
843277,0.203372,-0.19019,-0.069406,0.97114898,0.052542449,0.067232959,-0.165533,0.208149,0.789094,1016.549011
843377,0.170251,-0.199415,-0.058115,0.98609,0.074307551,0.062894898,-0.161045,0.211067,0.789248,1016.549011
843477,0.146376,-0.205006,-0.059753,0.985081327,0.093001837,0.057968673,-0.163009,0.211171,0.787748,1016.549011
843577,0.127117,-0.201141,-0.068257,0.983066122,0.107447857,0.04962051,-0.159994,0.215656,0.786978,1016.549011
843677,0.112362,-0.187591,-0.083648,0.987758776,0.108313163,0.033588367,-0.160987,0.217166,0.787054,1016.549011
843777,0.089301,-0.18505,-0.099362,0.987759388,0.104548265,0.029357041,-0.157442,0.21875,0.784133,1016.549011
843877,0.076462,-0.197531,-0.110474,0.992304796,0.098200102,0.033112857,-0.15997,0.22415,0.78691,1016.549011
843977,0.072084,-0.217244,-0.117358,0.995973571,0.099144082,0.047556429,-0.158878,0.225371,0.781963,1016.549011
844077,0.064364,-0.228701,-0.122304,1.003629388,0.10505551,0.065012653,-0.161266,0.226174,0.77649,1016.549011
844177,0.051174,-0.225756,-0.123137,1.00763449,0.111477245,0.07570051,-0.157204,0.227798,0.772569,1016.549011
844277,0.032871,-0.20944,-0.130551,1.007401633,0.115009082,0.080364388,-0.159145,0.225483,0.769443,1016.549011
844377,0.019529,-0.185539,-0.141551,1.010452857,0.118255,0.087486122,-0.157537,0.226745,0.763496,1016.549011
844477,0.016966,-0.164173,-0.157511,1.010001327,0.127817653,0.08373602,-0.15649,0.223884,0.760345,1016.549011
844577,0.00303,-0.151514,-0.174421,1.001058878,0.13403949,0.074532449,-0.155907,0.219633,0.755119,1016.549011
844677,-0.00963,-0.145521,-0.185607,0.998148265,0.132628571,0.069767449,-0.154843,0.215824,0.750918,1016.549011
844777,-0.019664,-0.14702,-0.192637,0.995142245,0.122696531,0.07033102,-0.153843,0.212843,0.750266,1016.549011
844877,-0.021767,-0.144543,-0.195111,0.991769184,0.106700918,0.075713367,-0.153372,0.207805,0.751011,1016.549011
844977,-0.024796,-0.150451,-0.190746,0.99289551,0.090015408,0.075838469,-0.152346,0.203899,0.748809,1016.549011
845077,-0.03148,-0.146938,-0.181266,0.991462755,0.081452143,0.079051735,-0.154351,0.196458,0.748427,1016.549011
845177,-0.049805,-0.134489,-0.168337,0.983878367,0.08410051,0.078376735,-0.151366,0.194417,0.748327,1016.549011
845277,-0.075086,-0.124493,-0.159606,0.974205,0.094494388,0.072139796,-0.152349,0.191492,0.747175,1016.549011
845377,-0.090694,-0.121295,-0.155753,0.964098367,0.10481398,0.066370612,-0.149865,0.187965,0.746997,1016.549011
845477,-0.091294,-0.119893,-0.155421,0.961035306,0.111691735,0.062397041,-0.149266,0.181769,0.74067,1016.549011
845577,-0.086498,-0.112041,-0.158661,0.965757041,0.10623949,0.054913265,-0.146228,0.183336,0.738248,1016.549011
845677,-0.080458,-0.109234,-0.159929,0.975840612,0.091596735,0.055128776,-0.15067,0.17558,0.734841,1016.549011
845777,-0.074782,-0.100529,-0.157978,0.990053776,0.077196837,0.066951735,-0.14466,0.178049,0.73347,1016.549011
845877,-0.068251,-0.083967,-0.14793,1.009027245,0.068106429,0.08476051,-0.147133,0.177638,0.732445,1016.549011
845977,-0.065502,-0.065658,-0.133673,1.02707102,0.072602755,0.097578571,-0.145643,0.18058,0.733097,1016.549011
846077,-0.064635,-0.042917,-0.121861,1.037635408,0.076690204,0.103382041,-0.141753,0.178781,0.73802,1016.549011
846177,-0.072584,-0.032069,-0.10827,1.046015306,0.080641429,0.103999286,-0.143778,0.181706,0.740172,1016.549011
846277,-0.074855,-0.013437,-0.09999,1.048893878,0.091647041,0.107430918,-0.140902,0.185829,0.746899,1016.549011
846377,-0.069702,0.005029,-0.095531,1.034787041,0.101757959,0.107567449,-0.135507,0.190484,0.752152,1016.549011
846477,-0.077059,0.015238,-0.09538,1.021227449,0.097694286,0.104266531,-0.133068,0.192791,0.755279,1016.549011
846577,-0.084777,0.028831,-0.095228,1.023822551,0.095128571,0.106749388,-0.132204,0.196898,0.763005,1016.549011
846677,-0.088305,0.05921,-0.098234,1.039882041,0.10946449,0.10476398,-0.122308,0.201031,0.767235,1016.549011
846777,-0.103891,0.087024,-0.097724,1.04897898,0.122023571,0.088904286,-0.114902,0.205204,0.771465,1016.549011
846877,-0.112892,0.085594,-0.092136,1.047866531,0.138004082,0.058563469,-0.112582,0.208195,0.781139,1016.549011
846977,-0.094581,0.065096,-0.082063,1.035746224,0.14556398,0.030247041,-0.103654,0.212914,0.783895,1016.549011
847077,-0.058506,0.03015,-0.078864,1.023167449,0.127495,0.004991429,-0.097815,0.213455,0.791445,1016.549011
847177,-0.016882,0.004385,-0.080153,1.026458163,0.090546327,-0.006056224,-0.090963,0.222948,0.799452,1016.549011
847277,0.025798,-0.014138,-0.074173,1.03803,0.061994592,-0.021025714,-0.086966,0.224403,0.79903,1016.549011
