PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
04939,840877,9.526057,0.458899,0.448489,0.104049,-0.151667,0.047812,-0.190728,0.103197,1.004675,71.505544,-83.889588,-68.875875
04940,840977,9.611891,0.442226,0.349289,0.131387,-0.135574,0.060129,-0.188293,0.101830,0.980558,72.180221,-83.945752,-69.478069
04941,841077,9.583443,0.448058,0.287466,0.156802,-0.128632,0.059679,-0.189469,0.103669,0.963615,72.845935,-83.999731,-70.056611
04942,841177,9.606437,0.304156,0.268871,0.173032,-0.151844,0.049735,-0.185671,0.106900,0.947250,73.670078,-84.051298,-70.785123
04943,841277,9.718216,0.195003,0.274003,0.197701,-0.170308,0.037699,-0.183825,0.111255,0.928935,74.638258,-84.097936,-71.644268
04944,841377,9.824012,0.219874,0.348854,0.218059,-0.181859,0.024906,-0.184475,0.118614,0.911272,75.712608,-84.137602,-72.598454
04945,841477,9.922159,0.246805,0.379131,0.226175,-0.192294,0.018405,-0.184624,0.122005,0.892906,76.870453,-84.173163,-73.631939
04946,841577,10.028780,0.276191,0.390785,0.235123,-0.204773,0.015846,-0.186785,0.130337,0.876293,78.118354,-84.206631,-74.750830
04947,841677,10.091904,0.405809,0.416705,0.252826,-0.210309,0.013640,-0.189558,0.136892,0.865601,79.422807,-84.236954,-75.916398
04948,841777,10.053977,0.546357,0.421327,0.280730,-0.210633,0.001360,-0.190716,0.149194,0.849192,80.768854,-84.257660,-77.107724
04949,841877,10.047002,0.681144,0.508308,0.300827,-0.213047,-0.014087,-0.190002,0.155695,0.838501,82.160756,-84.266964,-78.333602
04950,841977,10.106025,0.889070,0.653940,0.304513,-0.210377,-0.033874,-0.193669,0.162531,0.822311,83.555963,-84.261846,-79.560734
04951,842077,10.229996,1.085624,0.787674,0.291722,-0.194050,-0.053819,-0.191971,0.167996,0.812070,84.858503,-84.241528,-80.702172
04952,842177,10.361464,1.277606,0.819448,0.266322,-0.171634,-0.072831,-0.189389,0.177615,0.808555,86.018379,-84.206876,-81.714934
04953,842277,10.354879,1.433526,0.790405,0.244563,-0.153764,-0.084532,-0.192292,0.178876,0.804106,87.055767,-84.162961,-82.617192
04954,842377,10.201613,1.502162,0.681278,0.235888,-0.155184,-0.097798,-0.190249,0.186414,0.802489,88.083850,-84.109842,-83.515168
04955,842477,9.999104,1.373569,0.665333,0.244905,-0.175406,-0.113789,-0.186200,0.190979,0.799720,89.212119,-84.046115,-84.508781
04956,842577,9.772761,1.169221,0.658124,0.263286,-0.203468,-0.132556,-0.184185,0.193487,0.798848,90.479749,-83.969548,-85.632098
04957,842677,9.573314,0.897681,0.639917,0.278882,-0.226250,-0.152821,-0.181756,0.194774,0.802423,91.844302,-83.878435,-86.844143
04958,842777,9.396662,0.678723,0.633701,0.278427,-0.230827,-0.162896,-0.177233,0.196294,0.800502,93.191335,-83.778437,-88.039144
04959,842877,9.275885,0.453606,0.668985,0.275668,-0.217757,-0.162982,-0.174778,0.197154,0.802553,94.428573,-83.676027,-89.125642
04960,842977,9.223316,0.270037,0.657574,0.263648,-0.195922,-0.150301,-0.168663,0.201382,0.795761,95.517066,-83.579564,-90.069765
04961,843077,9.266735,0.211158,0.666102,0.250422,-0.176024,-0.127396,-0.164704,0.202742,0.797338,96.481300,-83.495498,-90.896795
04962,843177,9.363579,0.295515,0.664950,0.229896,-0.174500,-0.095336,-0.165135,0.203915,0.793890,97.423634,-83.428248,-91.713906
04963,843277,9.517260,0.514916,0.658883,0.203372,-0.190190,-0.069406,-0.165533,0.208149,0.789094,98.427778,-83.372914,-92.608776
04964,843377,9.663682,0.728214,0.616370,0.170251,-0.199415,-0.058115,-0.161045,0.211067,0.789248,99.450526,-83.321349,-93.541692
04965,843477,9.653797,0.911418,0.568093,0.146376,-0.205006,-0.059753,-0.163009,0.211171,0.787748,100.469597,-83.266395,-94.484873
04966,843577,9.634048,1.052989,0.486281,0.127117,-0.201141,-0.068257,-0.159994,0.215656,0.786978,101.435163,-83.205184,-95.385467
04967,843677,9.680036,1.061469,0.329166,0.112362,-0.187591,-0.083648,-0.160987,0.217166,0.787054,102.296730,-83.135263,-96.190012
04968,843777,9.680042,1.024573,0.287699,0.089301,-0.185050,-0.099362,-0.157442,0.218750,0.784133,103.099766,-83.055501,-96.949095
04969,843877,9.724587,0.962361,0.324506,0.076462,-0.197531,-0.110474,-0.159970,0.224150,0.786910,103.921521,-82.966600,-97.734658
04970,843977,9.760541,0.971612,0.466053,0.072084,-0.217244,-0.117358,-0.158878,0.225371,0.781963,104.799893,-82.869675,-98.580048
04971,844077,9.835568,1.029544,0.637124,0.064364,-0.228701,-0.122304,-0.161266,0.226174,0.776490,105.694336,-82.766699,-99.446382
04972,844177,9.874818,1.092477,0.741865,0.051174,-0.225756,-0.123137,-0.157204,0.227798,0.772569,106.542713,-82.662107,-100.274202
04973,844277,9.872536,1.127089,0.787571,0.032871,-0.209440,-0.130551,-0.159145,0.225483,0.769443,107.278933,-82.554738,-100.999810
04974,844377,9.902438,1.158899,0.857364,0.019529,-0.185539,-0.141551,-0.157537,0.226745,0.763496,107.873743,-82.444430,-101.590796
04975,844477,9.898013,1.252613,0.820613,0.016966,-0.164173,-0.157511,-0.156490,0.223884,0.760345,108.342216,-82.328533,-102.056067
04976,844577,9.810377,1.313587,0.730418,0.003030,-0.151514,-0.174421,-0.155907,0.219633,0.755119,108.715829,-82.205311,-102.433890
04977,844677,9.781853,1.299760,0.683721,-0.009630,-0.145521,-0.185607,-0.154843,0.215824,0.750918,109.032132,-82.076839,-102.761390
04978,844777,9.752394,1.202426,0.689244,-0.019664,-0.147020,-0.192637,-0.153843,0.212843,0.750266,109.328719,-81.944050,-103.074998
04979,844877,9.719338,1.045669,0.741991,-0.021767,-0.144543,-0.195111,-0.153372,0.207805,0.751011,109.601582,-81.810193,-103.366098
04980,844977,9.730376,0.882151,0.743217,-0.024796,-0.150451,-0.190746,-0.152346,0.203899,0.748809,109.891200,-81.677360,-103.676138
04981,845077,9.716335,0.798231,0.774707,-0.031480,-0.146938,-0.181266,-0.154351,0.196458,0.748427,110.167468,-81.550115,-103.976832
04982,845177,9.642008,0.824185,0.768092,-0.049805,-0.134489,-0.168337,-0.151366,0.194417,0.748327,110.397535,-81.432114,-104.241694
04983,845277,9.547209,0.926045,0.706970,-0.075086,-0.124493,-0.159606,-0.152349,0.191492,0.747175,110.582896,-81.320675,-104.476224
04984,845377,9.448164,1.027177,0.650432,-0.090694,-0.121295,-0.155753,-0.149865,0.187965,0.746997,110.748008,-81.211852,-104.699520
04985,845477,9.418146,1.094579,0.611491,-0.091294,-0.119893,-0.155421,-0.149266,0.181769,0.740670,110.903646,-81.103408,-104.913771
04986,845577,9.464419,1.041147,0.538150,-0.086498,-0.112041,-0.158661,-0.146228,0.183336,0.738248,111.026836,-80.994772,-105.092587
04987,845677,9.563238,0.897648,0.540262,-0.080458,-0.109234,-0.159929,-0.150670,0.175580,0.734841,111.138872,-80.885992,-105.256810
04988,845777,9.702527,0.756529,0.656127,-0.074782,-0.100529,-0.157978,-0.144660,0.178049,0.733470,111.224727,-80.780027,-105.391454
04989,845877,9.888467,0.667443,0.830653,-0.068251,-0.083967,-0.147930,-0.147133,0.177638,0.732445,111.270653,-80.682860,-105.482108
04990,845977,10.065296,0.711507,0.956270,-0.065502,-0.065658,-0.133673,-0.145643,0.180580,0.733097,111.275638,-80.597123,-105.529926
04991,846077,10.168827,0.751564,1.013144,-0.064635,-0.042917,-0.121861,-0.141753,0.178781,0.738020,111.222593,-80.522436,-105.518662
